title,type,url
Denmark gives CHF7 million to the Enhanced Integrated Framework Trust Fund and donates CHF1 million to three WTO development programmes,Press release,https://www.wto.org/english/news_e/pres08_e/pr547_e.htm
The Netherlands offers CHF13 million to WTO training programme for developing countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr546_e.htm
"The Slovak Republic offers CHF60,000 to the WTO development programmes",Press release,https://www.wto.org/english/news_e/pres08_e/pr545_e.htm
"Romania offers EUR50,000 to WTO training programme",Press release,https://www.wto.org/english/news_e/pres08_e/pr544_e.htm
"Lamy welcomes revised ag and NAMA texts, considers next steps",Press release,https://www.wto.org/english/news_e/pres08_e/pr543_e.htm
WTO Secretariat reports surge in new anti-dumping investigations,Press release,https://www.wto.org/english/news_e/pres08_e/pr542_e.htm
"Enhanced Integrated Framework establishes an Executive Secretariat, welcomes Executive Director",Press release,https://www.wto.org/english/news_e/pres08_e/pr541_e.htm
"Switzerland offers CHF800,000 to WTO development programmes",Press release,https://www.wto.org/english/news_e/pres08_e/pr540_e.htm
"Spain donates CHF752,000 to WTO programmes for developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr539_e.htm
Finland donates CHF1.5 million to WTO trust funds for the benefit of Least Developed Countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr538_e.htm
The WTO launches World Trade Report 2008: Trade in a Globalizing World,Press release,https://www.wto.org/english/news_e/pres08_e/pr534_e.htm
The WTO launches World Trade Report 2008: Trade in a Globalizing World,World Trade Report 2008,https://www.wto.org/english/res_e/reser_e/wtr08_e.htm
The WTO launches World Trade Report 2008: Trade in a Globalizing World,Director-General’s remarks,https://www.wto.org/english/news_e/sppl_e/sppl96_e.htm
The WTO launches World Trade Report 2008: Trade in a Globalizing World,Audio: Book launch,https://www.wto.org/audio/2008_07_15_wtr.mp3
The WTO launches World Trade Report 2008: Trade in a Globalizing World,Video: Highlights from the book launch,http://wto.streamlogics.com/2008_07_15_wtr_dg.wmv
The WTO launches World Trade Report 2008: Trade in a Globalizing World,Video: Full book launch,http://wto.streamlogics.com/2008_07_15_dgfullspeech.wmv
"China offers CHF206,000 to WTO training programme for developing members",Press release,https://www.wto.org/english/news_e/pres08_e/pr537_e.htm
Lamy says new negotiating texts set stage for crucial July talks,Press release,https://www.wto.org/english/news_e/pres08_e/pr536_e.htm
WTO Secretariat reports continued declines in new anti-dumping investigations and new final anti-dumping measures,Press release,https://www.wto.org/english/news_e/pres08_e/pr535_e.htm
Sweden offers CHF5.3 million to the WTO training programme for the benefit of developing countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr533_e.htm
"Czech Republic, EC contribute to WTO technical assistance",News item,https://www.wto.org/english/news_e/news08_e/ta_1july08_e.htm
"Liechtenstein, US, Japan and Australia contribute to WTO technical assistance",News item,https://www.wto.org/english/news_e/news08_e/tech_assist_june08_e.htm
"Negotiating texts move Doha round closer to end game, says Lamy",Press release,https://www.wto.org/english/news_e/pres08_e/pr526_e.htm
"Negotiating texts move Doha round closer to end game, says Lamy",Revised blueprints issued for final deal on agricultural and non-agricultural trade,https://www.wto.org/english/news_e/news08_e/ag_nama_may08_e.htm
"Negotiating texts move Doha round closer to end game, says Lamy",Audio: Press conference with Don Stephenson,https://www.wto.org/audio/2008_05_20_stephenson_pc.mp3
"Negotiating texts move Doha round closer to end game, says Lamy",Audio: Press conference with Crawford Falconer,https://www.wto.org/audio/2008_05_20_falconer_pc.mp3
"Negotiating texts move Doha round closer to end game, says Lamy",Agriculture text,https://www.wto.org/english/tratop_e/agric_e/chair_texts08_e.htm
"Negotiating texts move Doha round closer to end game, says Lamy",NAMA text,https://www.wto.org/english/tratop_e/markacc_e/markacc_chair_texts07_e.htm
"Turkey offers CHF50,000 to WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr525_e.htm
"Austria offers CHF 323,000 to WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr524_e.htm
Germany offers EUR1 million to WTO training programme for developing countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr523_e.htm
"Luxembourg offers EUR500,000 to WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr522_e.htm
Norway offers CHF4 million to WTO training programme for developing countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr521_e.htm
"WTO: developing, transition economies cushion trade slowdown",Press release,https://www.wto.org/english/news_e/pres08_e/pr520_e.htm
"WTO: developing, transition economies cushion trade slowdown",Audio: Press conference in full,https://www.wto.org/audio/2008_04_17_pc.mp3
"WTO: developing, transition economies cushion trade slowdown",Video: Highlights from the press conference,http://wto.streamlogics.com/2008_wto_stats_pc.wmv
The European Communities awards EUR1 million to WTO training programmes for developing countries,Press release,https://www.wto.org/english/news_e/pres08_e/pr519_e.htm
"Italy makes donations, totalling EUR300,000, to three WTO trust funds",Press release,https://www.wto.org/english/news_e/pres08_e/pr518_e.htm
WTO DG Lamy celebrates benefits of opening trade in telecoms,Press release,https://www.wto.org/english/news_e/pres08_e/pr517_e.htm
WTO DG Lamy celebrates benefits of opening trade in telecoms,DG’s welcome and keynote address,https://www.wto.org/english/news_e/sppl_e/sppl86_e.htm
WTO DG Lamy celebrates benefits of opening trade in telecoms,Programme,https://www.wto.org/english/tratop_e/serv_e/telecom_e/sym_feb08_e/sym_feb08_e.htm
"The European Communities donates EUR250,000 for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres08_e/pr516_e.htm
"The European Communities offer EUR500,000 to the WTO development programmes",Press release,https://www.wto.org/english/news_e/pres08_e/pr515_e.htm
"Latvia offers CHF11,200 to the WTO training programme for the benefit of developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr514_e.htm
Lamy welcomes revised agriculture and NAMA negotiating texts,Press release,https://www.wto.org/english/news_e/pres08_e/pr513_e.htm
WTO chairpersons for 2008,Press release,https://www.wto.org/english/news_e/pres08_e/pr512_e.htm
WTO welcomes Ukraine as a new member,Press release,https://www.wto.org/english/news_e/pres08_e/pr511_e.htm
WTO welcomes Ukraine as a new member,Statement by the Director-General to the General Council on the Accesion of Ukraine,https://www.wto.org/english/news_e/sppl_e/sppl84_e.htm
"Switzerland gives CHF200k for food, animal and plant health standards projects in 2008",Press release,https://www.wto.org/english/news_e/pres08_e/pr510_e.htm
"Norway donates CHF406,000 for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres08_e/pr509_e.htm
"Norway offers CHF614,000 to the WTO development programmes",Press release,https://www.wto.org/english/news_e/pres08_e/pr508_e.htm
"Ireland gives €250,000 for WTO training and technical assistance",Press release,https://www.wto.org/english/news_e/pres08_e/pr506_e.htm
"Ireland gives €250,000 for WTO training and technical assistance",Press release on donation for technical assistance,https://www.wto.org/english/news_e/pres08_e/pr507_e.htm
"Romania offers EUR100,000 to the WTO training programme",Press release,https://www.wto.org/english/news_e/pres08_e/pr505_e.htm
"Finland offers CHF620,000 to the WTO training programme for the benefit of developing countries",Press release,https://www.wto.org/english/news_e/pres08_e/pr504_e.htm
