title,type,url
DG Okonjo-Iweala: “Our work is cut out for us” on achieving concrete MC13 outcomes,News item,https://www.wto.org/english/news_e/news23_e/gc_01nov23_e.htm
DG Okonjo-Iweala calls on members to “narrow down realistic deliverables” for MC13,News item,https://www.wto.org/english/news_e/news23_e/tnc_20jul23_e.htm
DG Okonjo-Iweala: WTO must contribute solutions to economic challenges the world is facing,News item,https://www.wto.org/english/news_e/news23_e/tnc_19apr23_e.htm
DG Okonjo-Iweala: “We cannot afford to have an MC13 that does not deliver”,News item,https://www.wto.org/english/news_e/news23_e/hod_28feb23_e.htm
"DG Okonjo-Iweala: During these difficult times, the WTO “cannot afford to stand aside”",News item,https://www.wto.org/english/news_e/news22_e/dgno_20dec22_e.htm
DG Okonjo-Iweala: “We must move from discussion and reflection to action”,News item,https://www.wto.org/english/news_e/news22_e/tnc_30nov22_e.htm
DG Okonjo-Iweala urges members to seize opportunity at MC12 to deliver meaningful outcomes,News item,https://www.wto.org/english/news_e/news22_e/gc_07jun22_e.htm
DG Okonjo-Iweala: Members can deliver results at MC12 despite challenging circumstances,News item,https://www.wto.org/english/news_e/news22_e/tnc_04may22_e.htm
"Members chart course for autumn negotiations on fisheries subsidies, other issues ahead of MC12",News item,https://www.wto.org/english/news_e/news21_e/tnc_23jul21_e.htm
WTO members edge closer to fisheries subsidies agreement,News item,https://www.wto.org/english/news_e/news21_e/fish_15jul21_e.htm
Members discuss contours of potential MC12 deliverables,News item,https://www.wto.org/english/news_e/news21_e/hod_03may21_e.htm
DDG Wolff calls on members to work with new Director-General to reform WTO,News item,https://www.wto.org/english/news_e/news21_e/ddgaw_25feb21_e.htm
"DDG Brauner urges members to step up efforts in early 2021 to agree on fish, other issues",News item,https://www.wto.org/english/news_e/news20_e/tnc_14dec20_e.htm
Informal Trade Negotiations Committee and informal Heads of Delegation meeting,News item,https://www.wto.org/english/news_e/news20_e/ddgya_13oct20_e.htm
"Trade has a role to play in making the COVID-19 response more effective, says DDG Agah",News item,https://www.wto.org/english/news_e/news20_e/tnc_12oct20_e.htm
DG Azevêdo: “Decisions made at the WTO will matter” for economic recovery from COVID-19 crisis,News item,https://www.wto.org/english/news_e/news20_e/tnc_20jul20_e.htm
DG Azevêdo: Weeks ahead are “window of opportunity” for WTO members to shape future of multilateral rule-making,News item,https://www.wto.org/english/news_e/news20_e/hod_02mar20_e.htm
Summary of the General Council meeting,Summary,https://www.wto.org/english/news_e/news19_e/sum_gc_dec19_e.htm
DG Azevêdo urges WTO members to find ways forward on the dispute settlement system,News item,https://www.wto.org/english/news_e/news19_e/tnc_06dec19_e.htm
DG Azevêdo: “People recognize things are happening here. They expect concrete outcomes.”,News item,https://www.wto.org/english/news_e/news19_e/dgra_14oct19_e.htm
Summary of General Council,Summary of the General Council meeting,https://www.wto.org/english/news_e/news19_e/sum_gc_jul19_e.htm
Azevêdo: WTO reform is already happening,News item,https://www.wto.org/english/news_e/news19_e/tnc_19jul19_e.htm
Summary of General Council,Summary of the General Council meeting,https://www.wto.org/english/news_e/news19_e/sum_gc_may19_e.htm
DG Azevêdo announces new fund to help LDCs participate in fisheries subsidies talks,News item,https://www.wto.org/english/news_e/news19_e/tnc_03may19_e.htm
Summary of General Council,Summary,https://www.wto.org/english/thewto_e/gcounc_e/meet_mar19_e.htm
DG Azevêdo: “The time is now to confront systemic challenges”,News item,https://www.wto.org/english/news_e/news19_e/dgra_27feb19_e.htm
General Council meeting,Summary,https://www.wto.org/english/news_e/news18_e/sum_gc_dec18_e.htm
DG Azevêdo: “2019 will be a moment to renew and strengthen the WTO”,News item,https://www.wto.org/english/news_e/news18_e/hod_11dec18_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news18_e/sum_gc_oct18_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct18_e.htm
DG Azevêdo: Debate on WTO reform should reflect all perspectives,News item,https://www.wto.org/english/news_e/news18_e/tnc_infstat_16oct18_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news18_e/sum_gc_jul18_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul18_e.htm
DG Azevêdo: Now is the time to speak up for trade and the trading system,News item,https://www.wto.org/english/news_e/news18_e/tnc_24jul18_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news18_e/sum_gc_may18_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_may18_e.htm
Azevêdo urges members to seek urgent solutions on systemic challenges,News item,https://www.wto.org/english/news_e/news18_e/tnc_07may18_e.htm
Azevêdo calls on members to avoid triggering an escalation in trade barriers,News item,https://www.wto.org/english/news_e/news18_e/dgra_05mar18_e.htm
Book launch: WTO issues updated compendium of legal texts,News item,https://www.wto.org/english/news_e/news17_e/publ_11dec17_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news17_e/sum_gc_nov17_e.htm
DG Azevêdo details process for MC11 as preparations enter final stages,Statement by Director-General Roberto Azevêdo,https://www.wto.org/english/news_e/spra_e/spra201_e.htm
26 October 2017,Summary of the General Council meeting,https://www.wto.org/english/news_e/news17_e/sum_gc_oct17_e.htm
Azevêdo reports on status of negotiations; stresses continued importance of transparency,News story,https://www.wto.org/english/news_e/news17_e/tnc_infstat_25jul17_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news17_e/sum_gc_feb17_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_feb17_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news16_e/sum_gc_dec16_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_dec16_e.htm
WTO members accept Argentina’s invitation to host 2017 Ministerial Conference,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news16_e/gc_rpt_03oct16_e.htm
WTO members accept Argentina’s invitation to host 2017 Ministerial Conference,Summary of the General Council meeting,https://www.wto.org/english/news_e/news16_e/sum_gc_oct16_e.htm
WTO members accept Argentina’s invitation to host 2017 Ministerial Conference,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct16_e.htm
General Council: Argentina & Uruguay submit bids to host 11th WTO Ministerial Conference,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news16_e/gc_rpt_27jul16_e.htm
General Council: Argentina & Uruguay submit bids to host 11th WTO Ministerial Conference,Audio: Press conference,https://www.wto.org/audio/2016_07_27_gc_azevedo_pc.mp3
General Council: Argentina & Uruguay submit bids to host 11th WTO Ministerial Conference,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul16_e.htm
DG Azevêdo urges WTO members to deepen their dialogue to build on recent successes,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news16_e/gc_rpt_24feb16_e.htm
DG Azevêdo urges WTO members to deepen their dialogue to build on recent successes,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2016_02_24_gc_azevedo_stat.mp3
DG Azevêdo urges WTO members to deepen their dialogue to build on recent successes,Summary of the General Council meeting,https://www.wto.org/english/news_e/news16_e/sum_gc_feb16_e.htm
DG Azevêdo urges WTO members to deepen their dialogue to build on recent successes,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_feb16_e.htm
Summary of the General Council meeting,Summary of the General Council meeting,https://www.wto.org/english/news_e/news15_e/sum_gc_nov15_e.htm
Report by the Chairman of the Trade Negotiations Committee,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news15_e/gc_rpt_08oct15_e.htm
Report by the Chairman of the Trade Negotiations Committee,Summary of the General Council meeting,https://www.wto.org/english/news_e/news15_e/sum_gc_oct15_e.htm
Report by the Chairman of the Trade Negotiations Committee,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct15_e.htm
"DG Azevêdo: Expect “intense, relentless” engagement on DDA issues in September",News item,https://www.wto.org/english/news_e/news15_e/tnc_31jul15_e.htm
Trade Negotiations Committee,News item,https://www.wto.org/english/news_e/news15_e/dgra_31jul15_e.htm
Azevêdo urges WTO members to hit the ground running in September,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news15_e/gc_rpt_27jul15_e.htm
Azevêdo urges WTO members to hit the ground running in September,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2015_07_28_dgremarks.mp3
Azevêdo urges WTO members to hit the ground running in September,Summary of the General Council meeting,https://www.wto.org/english/news_e/news15_e/sum_gc_jul15_e.htm
Azevêdo urges WTO members to hit the ground running in September,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul15_e.htm
Services negotiators start to focus on next steps for Nairobi conference,News item,https://www.wto.org/english/news_e/news15_e/snegs_23jul15_e.htm
Azevêdo launches 10th WTO Ministerial Conference logo,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news15_e/gc_rpt_05may15_e.htm
Azevêdo launches 10th WTO Ministerial Conference logo,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2015_05_05_gc_azevedo_stat.mp3
Azevêdo launches 10th WTO Ministerial Conference logo,Summary of the General Council meeting,https://www.wto.org/english/news_e/news15_e/sum_gc_may15_e.htm
Azevêdo launches 10th WTO Ministerial Conference logo,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_may15_e.htm
"Azevêdo reports progress on Doha work programme, asks members to focus on what is “doable”",News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news15_e/tnc_stat_27apr15_e.htm
"Azevêdo reports progress on Doha work programme, asks members to focus on what is “doable”",Audio: Statement by Roberto Azevêdo to the TNC,https://www.wto.org/audio/2015_04_27_tnc_azevedo_stat.mp3
Azevêdo urges members to move to solution-finding mode in developing work programme to conclude Round,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news15_e/gc_rpt_20feb15_e.htm
Azevêdo urges members to move to solution-finding mode in developing work programme to conclude Round,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2015_02_20_gc_azevedo_stat.mp3
Azevêdo urges members to move to solution-finding mode in developing work programme to conclude Round,Summary of the General Council meeting,https://www.wto.org/english/news_e/news15_e/sum_gc_feb15_e.htm
Azevêdo reports strong engagement on Doha work programme talks,News item,https://www.wto.org/english/news_e/news15_e/tnc_29jan15_e.htm
Azevêdo launches intensive process to agree Doha work programme,News item,https://www.wto.org/english/news_e/news15_e/dgra_21jan15_e.htm
Let’s make sure 2015 will be a year to remember for the WTO – Azevêdo,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news14_e/gc_rpt_10dec14_e.htm
Let’s make sure 2015 will be a year to remember for the WTO – Azevêdo,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2014_12_10_gc_azevedo_stat.mp3
Let’s make sure 2015 will be a year to remember for the WTO – Azevêdo,Audio: Press conference,https://www.wto.org/audio/2014_12_10_gc_azevedo_pc.mp3
Let’s make sure 2015 will be a year to remember for the WTO – Azevêdo,Summary of the General Council meeting,https://www.wto.org/english/news_e/news14_e/sum_gc_dec14_e.htm
Let’s make sure 2015 will be a year to remember for the WTO – Azevêdo,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_dec14_e.htm
"WTO work is “back on track”, says Azevêdo",News Item,https://www.wto.org/english/news_e/news14_e/gc_rpt_27nov14_e.htm
"WTO work is “back on track”, says Azevêdo",Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2014_11_27_gc_azevedo_stat.mp3
"WTO work is “back on track”, says Azevêdo",Audio: Press conference,https://www.wto.org/audio/2014_11_27_gc_azevedo_pc.mp3
Azevêdo urges members to continue talking about ways to move forward beyond Bali impasse,News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news14_e/tnc_infstat_31oct14_e.htm
Azevêdo urges members to continue talking about ways to move forward beyond Bali impasse,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2014_10_31_tnc_azevedo_stat.mp3
Azevêdo announces consultations on future of Bali decisions and post-Bali work programme,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news14_e/gc_rpt_21oct14_e.htm
Azevêdo announces consultations on future of Bali decisions and post-Bali work programme,Audio: Director-General Roberto Azevêdo Opening Remarks,https://www.wto.org/audio/2014_10_21_gc_azevedo_stat.mp3
